10.3113,16.4997,-28.1612,-2.38897,-10.1522,-2.38425,5.69251,1.74104,4.85984,52.3548,20.654,1.76938,28.3617,16.9931,-13.6701,1.75689,-19.9638,-28.1914,-1.14051,-22.458,31.6336,-8.26969,14.9866,-3.29597
10.296,16.5225,-27.9723,-2.45678,-10.0637,-2.62042,5.77311,1.73311,4.96082,51.9039,19.9049,2.00137,28.5691,19.183,-12.4956,2.24959,-17.4671,-28.031,-0.865269,-22.3005,32.7282,-8.18919,14.3282,1.08808
10.2812,16.5332,-27.7894,-2.33861,-9.80673,-2.70045,5.60711,1.65368,4.87884,52.5042,18.9127,1.91993,28.515,21.72,-11.405,2.64816,-18.8452,-28.0007,-0.715941,-22.3575,33.5756,-8.01088,13.4488,3.26039
10.2653,16.5408,-27.6087,-2.37794,-9.47526,-2.00127,5.47096,1.58356,4.10241,53.5947,17.7478,1.74726,27.5953,24.7832,-10.6926,3.0188,-21.3214,-27.7673,-0.722927,-23.2709,34.181,-7.96696,12.6847,4.13725
10.2471,16.5388,-27.4292,-2.57416,-9.35085,-1.05682,5.57659,1.64752,3.08759,53.7607,16.7005,1.79325,26.4355,27.9131,-9.52492,3.45135,-23.0206,-27.3797,-0.546801,-24.4309,34.7738,-8.25455,12.1527,5.06689
10.2351,16.5316,-27.2485,-2.74737,-9.28235,-0.623118,5.65335,1.66132,2.58291,52.7238,15.7124,1.78298,25.7415,30.8981,-7.46614,4.03586,-24.7717,-26.9492,-0.427832,-25.0387,35.36,-8.66092,11.8686,5.48688
10.2264,16.5416,-27.0655,-2.77736,-9.12624,-0.553813,5.52656,1.58751,2.51064,51.9865,14.5209,1.64198,25.3496,33.6611,-4.81812,4.5746,-25.3536,-26.5916,-0.534902,-25.247,35.9695,-9.00507,11.7654,5.58897
10.2174,16.5687,-26.8842,-2.65485,-9.1461,-0.674536,5.33207,1.55657,2.70627,52.2048,13.1363,1.7222,25.1718,36.322,-2.03097,4.96652,-25.3019,-26.3208,-0.471223,-25.2333,36.5153,-9.23423,11.6437,5.95827
10.2116,16.595,-26.7066,-2.64375,-9.47236,-0.906176,5.35971,1.59829,2.95251,52.211,11.8255,2.18092,25.1794,39.0073,0.970365,5.24151,-26.2188,-25.8179,-0.188503,-25.0714,36.8614,-9.48037,11.4488,6.7712
10.2079,16.6059,-26.532,-2.76211,-9.71522,-0.831247,5.50538,1.66041,2.93481,52.1708,10.5421,2.73802,24.9329,41.7647,4.00122,5.37432,-28.8772,-25.0736,-0.212494,-25.2099,36.9829,-10.1491,11.4734,8.24508
10.2053,16.6108,-26.3646,-2.87346,-9.75401,-0.483466,5.52006,1.67179,2.7017,52.317,9.16722,3.17685,24.3989,44.5987,6.86027,5.32986,-31.3544,-24.2638,-0.506674,-25.6603,36.9165,-11.1636,11.7608,8.18009
10.2009,16.6294,-26.2013,-2.98547,-9.89509,-0.18855,5.64796,1.68973,2.39825,52.4922,7.66378,3.56329,23.8797,47.4777,9.76937,5.04672,-32.2426,-23.4027,-0.425521,-26.073,36.6925,-11.8866,11.6926,7.3666
10.1959,16.6544,-26.0379,-3.06559,-9.97429,0.0240451,5.80185,1.66057,2.12962,52.4517,6.06439,3.82906,23.444,50.3529,12.4521,4.39519,-32.747,-22.5252,-0.312266,-26.399,36.3381,-12.2452,11.4164,7.85444
10.191,16.6758,-25.8812,-3.12009,-9.85684,0.424268,5.86355,1.54267,1.71906,51.7591,4.42558,4.03313,22.8688,53.2019,14.456,3.25013,-33.8301,-21.7124,-0.382305,-26.9344,35.9175,-12.5158,11.313,8.38674
10.1836,16.693,-25.7312,-3.27414,-9.67182,1.29586,6.00092,1.4254,0.857163,51.1535,2.7889,4.25044,21.8315,56.0081,15.3701,1.42992,-34.0435,-20.9134,-0.392911,-27.9778,35.514,-12.8177,11.2125,8.59077
10.1755,16.7062,-25.5801,-3.50789,-9.55608,1.96007,6.13681,1.35635,0.171234,50.4918,1.24403,4.36926,20.9999,58.6577,15.2925,-0.888256,-31.9282,-19.9924,-0.409026,-28.7856,35.1374,-13.128,11.1528,8.39805
10.167,16.72,-25.4265,-3.59078,-9.52366,1.95526,6.13958,1.32708,0.126083,49.7217,-0.336515,4.39736,20.9068,61.0581,14.836,-2.86159,-30.0059,-19.1309,-0.378735,-28.8507,34.7486,-13.3144,11.067,8.06739
10.1591,16.7399,-25.271,-3.55415,-9.22929,1.95711,6.07036,1.22885,0.0788909,49.5674,-1.96718,4.23943,20.836,63.2027,13.95,-4.53643,-28.9311,-18.3886,-0.585167,-28.9383,34.366,-13.6006,10.8912,8.13226
10.1524,16.7688,-25.1155,-3.63399,-8.85992,2.24419,6.05477,1.0978,-0.289542,49.6587,-3.47355,4.0613,20.451,65.0947,12.5519,-6.32922,-26.9925,-17.5266,-0.747072,-29.3503,34.0141,-14.1513,10.5942,8.4844
10.1456,16.7963,-24.9598,-3.77834,-8.78159,2.43781,6.12439,1.06112,-0.571197,50.7346,-4.87486,4.16769,20.1579,66.7582,10.8353,-8.07272,-24.0768,-16.5848,-0.526746,-29.6479,33.6404,-14.5666,10.358,8.42831
10.1408,16.8155,-24.8004,-3.89459,-8.72858,2.31061,6.28997,1.04874,-0.443491,51.8225,-6.15562,4.2728,20.2255,68.1551,9.31862,-9.60946,-21.5562,-15.632,-0.467182,-29.6308,33.2531,-14.6998,10.4677,6.82678
10.1398,16.8395,-24.6379,-3.91816,-8.70242,2.08631,6.19782,1.02718,-0.107148,50.8556,-7.4927,4.36558,20.3757,69.3336,7.85513,-10.9648,-19.8715,-14.7187,-0.542261,-29.5344,32.8259,-14.8375,10.7508,4.81515
10.143,16.8659,-24.476,-3.83093,-8.64215,2.06736,5.90499,0.975261,0.0507279,49.9845,-9.02305,4.56089,20.2604,70.3693,5.97209,-12.3378,-17.3773,-13.9304,-0.584382,-29.6451,32.3332,-15.1445,10.8904,4.5426
10.1435,16.8841,-24.3128,-3.91945,-8.1217,2.52972,5.85621,0.78181,-0.377551,50.8451,-10.3495,4.41657,19.6179,71.2193,4.45248,-13.6285,-14.5613,-12.9915,-0.808511,-30.2997,31.8227,-15.365,10.8423,4.63439
10.1362,16.9006,-24.152,-4.09677,-7.34104,2.74254,5.89104,0.510346,-0.711074,51.8739,-11.4217,4.05738,19.3102,71.8847,3.11688,-14.6202,-13.1064,-11.9244,-1.17344,-30.6848,31.3537,-15.4835,10.7246,3.79381
10.1272,16.9077,-24.0001,-4.09685,-6.76747,2.17635,5.88926,0.301506,-0.293584,53.0709,-12.5852,4.03455,19.9041,72.3604,1.51218,-15.583,-12.9406,-11.0337,-1.47769,-30.2032,30.9771,-15.739,10.6157,2.23461
10.1189,16.9031,-23.8577,-3.95601,-6.2612,1.94277,5.83541,0.154059,-0.184058,53.5156,-14.04,4.16587,20.0896,72.7023,0.0640253,-16.6706,-11.6838,-10.4436,-1.79585,-30.0735,30.6972,-16.0306,10.5974,0.707499
10.1085,16.9174,-23.7213,-3.81417,-5.65836,2.06556,5.8347,0.0504522,-0.425194,52.7843,-15.5909,4.20733,19.9007,72.8764,-1.35899,-17.8173,-9.49219,-9.98161,-2.32537,-30.2858,30.4892,-16.4791,10.5348,1.1191
10.1004,16.949,-23.5702,-3.769,-5.08714,1.92672,5.87967,-0.0220035,-0.279418,53.4967,-16.8086,4.35999,19.9959,72.7628,-2.95199,-18.5525,-8.44852,-9.33472,-2.83074,-30.2156,30.2536,-17.0173,10.4169,2.16527
10.0925,16.9674,-23.411,-3.79725,-4.57712,1.82217,5.95774,-0.138707,-0.264828,55.0609,-17.7807,4.68982,20.0093,72.4479,-4.21103,-18.6411,-8.85955,-8.59688,-3.0678,-30.197,29.9965,-17.1633,10.3185,2.13495
10.0814,16.9567,-23.264,-3.90931,-4.06501,2.17412,6.12596,-0.256508,-0.858031,53.8467,-18.7053,4.94894,19.5092,72.021,-5.04642,-18.5943,-10.5896,-7.85173,-3.15246,-30.6564,29.7779,-17.0744,10.047,2.10419
10.0722,16.9381,-23.1167,-3.87195,-3.56529,2.54337,6.03787,-0.315829,-1.3091,51.0189,-19.8065,5.19409,18.9431,71.4213,-5.86462,-18.4847,-11.9691,-7.25211,-3.26304,-31.1284,29.6359,-17.221,9.7365,2.1636
10.0642,16.944,-22.9606,-3.77215,-3.16461,2.29397,5.90096,-0.408563,-1.07188,50.8817,-20.9112,5.75374,19.0346,70.5346,-6.81737,-18.1222,-12.164,-6.65008,-3.44469,-30.9144,29.5147,-17.5995,9.58067,2.00423
10.0568,16.9529,-22.8034,-3.83262,-2.82469,1.94033,5.95154,-0.535664,-0.792477,51.561,-21.7378,6.41209,19.2365,69.4167,-8.05418,-17.5085,-13.0337,-5.83829,-3.72837,-30.6084,29.3535,-18.0752,9.54502,2.31959
10.052,16.9511,-22.6492,-3.90673,-2.46997,2.02581,6.00438,-0.583539,-0.962145,51.4342,-22.4897,6.92858,18.9286,68.1321,-8.93183,-16.9775,-14.7498,-5.05804,-3.9549,-30.7963,29.2243,-18.5084,9.46682,2.26209
10.0411,16.9483,-22.4947,-4.01543,-2.1086,2.11452,6.09449,-0.607947,-1.20596,51.5509,-23.1187,7.50527,18.6548,66.6764,-9.17611,-16.7193,-15.1596,-4.27272,-3.99542,-30.9362,29.1209,-18.8876,9.26146,1.08725
10.0216,16.9413,-22.3361,-4.08841,-1.76374,1.86314,6.14284,-0.700561,-1.17352,51.9166,-23.6599,8.14733,18.7923,65.0495,-9.6581,-16.4608,-15.1498,-3.44107,-4.05346,-30.657,28.8799,-19.1829,9.01161,0.822497
10.0064,16.9329,-22.1816,-3.97529,-1.38644,1.87429,6.01295,-0.792835,-1.36985,52.0419,-24.3838,8.61153,18.5183,63.2614,-10.5078,-15.9149,-15.5579,-2.76422,-4.1371,-30.6691,28.4749,-19.3781,8.60632,1.89284
9.99755,16.9415,-22.031,-3.79733,-1.00188,2.2401,5.93197,-0.85225,-1.90253,51.5027,-25.2233,8.99146,17.7559,61.3119,-11.1575,-15.0955,-15.2378,-2.11063,-4.27794,-31.1004,27.9561,-19.5646,8.40891,1.50086
9.98757,16.9555,-21.8738,-3.75449,-0.660422,2.34142,6.08363,-0.922854,-2.14349,51.3314,-25.8511,9.44726,17.3396,59.2061,-11.6624,-14.404,-14.4583,-1.18799,-4.44423,-31.2338,27.2556,-19.5862,8.41491,0.119253
9.97702,16.959,-21.7161,-3.69342,-0.210424,2.17431,6.17809,-1.04908,-2.10793,50.7557,-26.3055,9.84302,17.2287,56.9533,-12.1128,-14.17,-12.573,-0.222295,-4.54209,-31.0345,26.4245,-19.3614,8.18814,-0.224986
9.96821,16.9609,-21.5641,-3.39193,0.24691,2.40613,5.94928,-1.1832,-2.46096,49.324,-27.0078,10.2095,16.5747,54.5592,-12.3208,-14.0856,-12.1029,0.398198,-4.58905,-31.2503,25.6242,-19.0882,7.94722,-0.2648
9.95875,16.9581,-21.4062,-3.12282,0.555952,2.93081,5.60239,-1.24541,-3.02751,48.6375,-27.6582,10.6776,15.5882,52.0077,-12.3621,-13.9089,-14.715,1.06223,-4.49799,-31.7731,24.7799,-18.9009,7.76984,-0.691317
9.94797,16.9622,-21.236,-3.11886,0.827437,2.8965,5.48676,-1.29347,-3.02659,48.9628,-27.7974,11.231,15.3281,49.2781,-12.3211,-13.9355,-17.4791,2.15206,-4.44259,-31.6953,23.8212,-18.7187,7.50471,-0.793847
9.93724,16.9803,-21.0672,-3.1432,1.10282,2.78199,5.51786,-1.3886,-3.03123,49.5046,-27.856,11.6724,15.1818,46.4496,-12.4496,-14.0175,-17.9002,3.27838,-4.52453,-31.5319,22.8357,-18.5383,7.19614,-0.372539
9.92805,16.991,-20.9046,-3.03239,1.39299,2.90603,5.48623,-1.49347,-3.21373,48.4347,-28.1009,11.9327,14.7389,43.6122,-12.442,-14.0283,-16.2974,4.24418,-4.55088,-31.6153,21.8308,-18.3368,6.88408,-0.569303
9.92081,16.9871,-20.7412,-2.89655,1.74177,3.0285,5.44281,-1.57718,-3.33777,48.1513,-28.2936,12.0813,14.3153,40.8483,-12.2223,-13.971,-15.3145,5.19867,-4.53593,-31.6973,20.8402,-18.097,6.54001,-1.2558
9.9135,16.9782,-20.5784,-2.90421,2.14299,3.23856,5.56906,-1.68902,-3.63911,48.5423,-28.2146,11.9879,13.923,38.165,-12.2191,-13.7657,-15.3342,6.2625,-4.57655,-31.8948,19.9697,-17.8998,6.23744,-1.87882
9.9065,16.9769,-20.4156,-2.94447,2.41979,3.0633,5.72368,-1.80437,-3.48759,47.644,-28.1676,11.8245,14.0696,35.6084,-12.3785,-13.6413,-15.7887,7.36795,-4.54609,-31.666,19.0996,-17.6725,5.95096,-2.41522
9.9008,16.9849,-20.2479,-2.84633,2.58438,2.64621,5.62358,-1.83509,-2.95941,45.6425,-28.3934,11.6297,14.505,33.2928,-12.7791,-13.3364,-15.8308,8.38892,-4.41014,-31.1233,18.0605,-17.4139,5.72522,-2.85901
9.8951,16.9851,-20.0786,-2.71991,2.84376,2.62663,5.42431,-1.83227,-2.85704,45.2503,-28.5378,11.0141,14.5967,31.0913,-13.2591,-12.4921,-14.4305,9.43577,-4.31456,-31.0292,16.9299,-17.2207,5.67235,-5.0474
9.89132,16.9736,-19.908,-2.73197,3.15073,2.70474,5.38174,-1.87674,-2.88796,46.3209,-28.4818,9.95706,14.7785,29.1303,-13.4321,-11.5985,-14.2897,10.6918,-4.16957,-31.0509,15.7591,-16.8997,5.50792,-7.27511
9.88998,16.9758,-19.7309,-2.86274,3.37962,2.40654,5.39012,-1.98638,-2.52791,46.839,-28.3752,8.75444,15.5205,27.5961,-13.4207,-10.7546,-15.7295,12.1505,-3.94123,-30.6435,14.345,-16.2135,5.32904,-7.75971
9.88396,16.9761,-19.5553,-2.86581,3.6381,2.40948,5.28458,-2.10303,-2.52902,46.6189,-28.5143,7.54574,15.9037,26.4072,-13.5689,-9.54976,-16.1018,13.4721,-3.89872,-30.6028,12.8723,-15.4805,5.33084,-8.69367
9.87399,16.9719,-19.3855,-2.77787,4.00004,2.74242,5.25574,-2.18964,-2.90989,46.5564,-28.7765,6.21903,15.9275,25.467,-13.8378,-8.1516,-16.0892,14.6775,-4.04527,-30.935,11.516,-14.7577,5.25788,-10.1771
9.86326,16.9698,-19.2133,-2.73497,4.20568,2.65984,5.29934,-2.21316,-2.84968,46.6086,-29.0812,5.10358,16.4518,24.9364,-14.1515,-7.0619,-15.8036,15.8815,-4.13006,-30.8254,10.2927,-13.9637,5.32087,-11.6966
9.85121,16.9684,-19.0331,-2.52551,4.24228,2.60888,5.05107,-2.1783,-2.84476,46.3886,-29.5242,4.49384,16.8417,24.6682,-14.726,-6.53259,-15.2883,16.8159,-4.09029,-30.7106,9.27689,-13.3286,5.43883,-12.5267
9.83593,16.9528,-18.8478,-2.21698,4.45736,2.8769,4.66969,-2.23733,-3.2404,46.1814,-29.8433,4.19006,16.7257,24.3969,-15.1593,-6.74108,-14.6292,17.2307,-4.23198,-30.9011,9.11272,-13.1119,5.39382,-12.0276
9.81647,16.925,-18.6677,-2.16659,4.68413,3.09183,4.68229,-2.31061,-3.55103,46.0539,-29.7433,4.16633,16.6321,24.1827,-15.0023,-7.49624,-13.4143,17.4912,-4.34023,-31.0563,9.68904,-13.0648,5.38225,-11.7842
9.79981,16.9011,-18.489,-2.32491,4.64741,2.76153,4.85608,-2.30877,-3.24975,46.1655,-29.4033,4.39661,17.1714,24.1984,-14.5387,-8.40829,-13.217,17.8706,-4.19122,-30.6288,10.4633,-13.1727,5.22142,-11.2972
9.78618,16.8888,-18.3031,-2.44431,4.63632,2.2934,4.84242,-2.35225,-2.87877,46.1129,-29.0443,4.80996,17.7632,24.4044,-13.9434,-9.48303,-13.914,18.2193,-4.34862,-30.1081,11.4226,-13.4704,5.06006,-9.44287
9.76663,16.8767,-18.1131,-2.59864,4.74629,2.47873,4.99132,-2.38331,-3.26232,45.7458,-28.6031,5.43568,17.5336,24.841,-13.5594,-10.5548,-13.1775,18.3947,-4.20488,-30.1587,12.7974,-13.8201,4.71666,-9.26728
9.74724,16.8547,-17.9179,-2.67697,4.73883,2.64745,5.02391,-2.40439,-3.55278,45.8259,-28.2991,6.11789,17.3618,25.5793,-13.1652,-11.3535,-10.3179,18.5645,-3.99963,-30.1974,13.9709,-13.9655,4.37105,-10.3471
9.73256,16.8187,-17.7182,-2.593,4.73086,2.32793,4.69878,-2.49762,-3.16268,46.2408,-28.3178,6.44897,17.8533,26.6973,-12.1493,-11.8991,-9.48607,18.8116,-4.14817,-29.8195,14.7344,-13.8348,4.1338,-10.7101
9.71739,16.8005,-17.5182,-2.50282,4.84824,2.35827,4.51825,-2.57181,-3.10336,46.8329,-28.3853,6.53383,18.0195,27.9175,-10.7524,-12.6281,-11.488,19.0405,-4.28888,-29.7814,15.4358,-13.528,3.94922,-12.0577
9.70459,16.7901,-17.3149,-2.51178,4.88382,2.79321,4.43404,-2.59347,-3.51391,45.7044,-28.4286,6.67377,17.7066,29.1291,-9.64798,-13.5817,-11.8143,19.3263,-4.29719,-30.2256,16.2613,-12.9889,4.02854,-15.019
9.69635,16.7857,-17.1041,-2.64186,4.78079,2.97729,4.2016,-2.59018,-3.62934,45.1733,-28.23,6.70648,17.6973,30.1534,-8.71162,-13.9007,-11.6207,19.7504,-4.2217,-30.4432,17.1383,-12.2549,4.34534,-18.7109
9.68509,16.7841,-16.896,-2.77449,4.58143,2.88554,4.10688,-2.53468,-3.45158,44.9478,-27.9727,6.85032,17.9916,30.9606,-7.72728,-13.5032,-11.3395,19.8281,-3.9442,-30.251,18.4908,-11.6213,4.42045,-21.7771
9.67192,16.7889,-16.6944,-3.04721,4.35313,1.99902,4.33591,-2.48652,-2.50607,44.3596,-27.558,7.04802,19.169,31.5501,-7.2136,-12.8421,-9.45048,19.6744,-3.604,-29.1312,20.4629,-11.138,4.23132,-23.3694
9.66633,16.7886,-16.4928,-3.35848,4.19919,0.93584,4.46026,-2.51435,-1.3874,43.9946,-26.9307,6.77614,20.6188,32.0754,-7.25853,-11.8368,-7.06499,19.4527,-3.37427,-27.8566,22.7904,-10.6624,3.85544,-21.8046
9.66588,16.7833,-16.2931,-3.53312,4.04648,0.436171,4.30687,-2.55534,-0.742235,45.0658,-26.3667,6.49646,21.4327,32.7494,-7.70145,-11.1618,-5.17354,19.023,-3.10389,-27.1663,25.1758,-9.77668,3.39077,-18.4012
9.66438,16.7861,-16.0935,-3.68613,3.74614,0.0795299,4.16292,-2.51364,-0.206906,46.4259,-25.9358,6.67658,22.0418,33.5977,-8.21445,-11.1499,-3.68246,18.4642,-2.66154,-26.5598,27.576,-8.27747,3.14312,-18.4366
9.66025,16.7926,-15.8951,-3.90039,3.37816,0.282076,4.28987,-2.38042,-0.399599,46.966,-25.4761,7.07439,22.0446,34.4529,-8.38247,-11.2658,-1.99296,17.8607,-2.14017,-26.5856,30.053,-6.33014,3.14558,-21.7993
9.64702,16.7965,-15.7074,-4.08637,3.11977,0.452501,4.465,-2.26951,-0.655561,46.9179,-24.9264,7.56647,22.085,35.1361,-8.80402,-11.3283,-0.708407,17.0379,-1.56728,-26.4066,32.6428,-4.17675,2.7819,-23.1228
9.62626,16.8049,-15.5261,-4.15011,3.01815,-0.155061,4.48426,-2.25558,-0.131383,46.9851,-24.4135,7.81877,22.9951,35.6741,-9.68699,-11.1851,-0.822071,15.9357,-1.19552,-25.2394,35.3453,-1.72127,2.22673,-22.3472
9.6095,16.8229,-15.3408,-4.12541,3.06347,-0.78923,4.35629,-2.29837,0.524732,47.8421,-23.9451,7.4997,23.9406,36.0959,-10.4307,-10.8087,-0.980823,14.6605,-1.09736,-24.1381,38.1299,1.0638,1.958,-22.8527
9.59603,16.8363,-15.1582,-3.90706,3.20153,-0.757792,3.96475,-2.33604,0.531766,48.3634,-23.6594,7.24774,24.082,36.4342,-11.0684,-10.6945,-0.14082,13.094,-1.07343,-23.8385,40.9323,3.93859,1.82719,-24.8846
9.58144,16.8366,-14.9914,-3.75028,3.31092,-0.530448,3.86788,-2.34152,0.205026,48.4537,-23.3193,7.35628,23.9859,36.7136,-11.7677,-10.8619,0.651501,11.5063,-1.01074,-23.7914,43.7537,6.48191,1.23363,-29.5634
9.56538,16.8499,-14.8327,-3.90736,3.30206,-0.524711,4.28473,-2.28317,0.0376132,49.4535,-22.5382,7.37155,24.1866,36.8766,-12.6203,-10.705,1.4202,10.142,-0.914165,-23.5236,46.6498,9.00843,1.0416,-30.7474
9.5494,16.8911,-14.6687,-4.04634,3.28379,-0.697483,4.60283,-2.21567,0.119407,50.5914,-21.6221,7.10647,24.5877,36.8351,-13.4432,-10.2881,2.50155,8.54086,-0.923795,-23.0723,49.6646,12.1699,2.95166,-24.5973
9.53675,16.9286,-14.5041,-3.97663,3.40307,-0.984316,4.66471,-2.23761,0.408979,50.7238,-20.8987,6.57139,25.0767,36.5564,-13.9517,-10.0017,3.2233,6.54088,-0.913698,-22.5119,52.7373,14.9746,4.16481,-23.7415
9.52693,16.946,-14.3452,-3.87238,3.58566,-1.21321,4.66207,-2.27245,0.66341,51.1356,-20.2121,5.96004,25.4686,36.1346,-14.3274,-9.77663,3.09275,4.50309,-0.80021,-22.0451,55.7542,16.7469,4.03976,-27.4394
9.51932,16.9619,-14.1917,-3.92326,3.61288,-1.62009,4.76711,-2.21779,1.1592,51.9749,-19.3451,5.46684,26.0616,35.6874,-14.5771,-9.48978,2.67205,2.71483,-0.545517,-21.4033,58.5725,17.288,5.75769,-25.6997
9.51164,16.98,-14.0423,-4.04473,3.44191,-2.07319,5.02885,-2.12714,1.68066,52.6093,-18.4048,5.07431,26.7143,35.2683,-14.6768,-9.12005,2.49898,1.0825,-0.0642193,-20.7178,61.113,16.6279,8.08212,-22.4811
9.50412,16.9964,-13.8907,-4.1713,3.21197,-2.20966,5.22205,-2.03372,1.82617,52.6395,-17.4565,4.71795,26.9986,34.8774,-14.9467,-8.64437,2.37681,-0.453843,0.487708,-20.4237,63.3399,15.38,9.78697,-20.8765
9.49973,17.0205,-13.736,-4.26307,3.09525,-2.18056,5.24541,-1.9573,1.86455,51.9677,-16.567,4.34713,27.0685,34.536,-15.3609,-8.21254,1.65524,-2.00098,0.790769,-20.4076,65.2443,13.6996,11.548,-18.9155
9.49713,17.0463,-13.5835,-4.29445,2.99345,-2.10236,5.30295,-1.86862,1.89403,52.1223,-15.7656,4.13429,27.0873,34.2287,-15.6642,-7.97317,0.293983,-3.60835,0.978268,-20.5051,66.9116,11.5938,13.4591,-15.7442
9.49206,17.0663,-13.4319,-4.44516,2.79255,-2.07173,5.4911,-1.73929,1.93383,52.6943,-14.8073,4.16196,27.1806,33.8602,-16.002,-7.80431,-0.00173095,-4.97629,1.29174,-20.5162,68.3811,9.23643,15.0572,-11.8077
9.48084,17.0886,-13.2816,-4.46706,2.54129,-2.14489,5.60484,-1.59275,2.01716,52.4053,-13.9634,4.27334,27.3904,33.4043,-16.2774,-7.63512,0.440995,-6.45407,1.65802,-20.3491,69.7001,7.05561,16.0922,-8.16922
9.46191,17.1086,-13.1364,-4.35104,2.06377,-2.3252,5.68069,-1.40856,2.09961,51.3831,-13.3047,4.54249,27.7872,32.9103,-16.3544,-7.61384,0.0633175,-8.16597,2.24934,-20.0031,70.8802,5.44167,16.6653,-6.53119
9.44773,17.1212,-12.995,-4.39969,1.4715,-2.65444,5.87817,-1.24715,2.38147,50.8363,-12.4772,4.90656,28.3665,32.4238,-16.3662,-7.62526,-0.263879,-9.72875,2.82054,-19.5252,71.8496,3.93178,16.9631,-6.20038
9.4465,17.1343,-12.8475,-4.59255,0.93035,-2.59557,6.12086,-1.09757,2.44573,51.0638,-11.3877,5.19766,28.4461,31.8951,-16.3934,-7.38825,-0.00602228,-10.9554,3.12289,-19.5838,72.4387,2.39932,17.0992,-5.91867
9.44456,17.1491,-12.6952,-4.94255,0.406566,-2.12958,6.45978,-0.931881,2.03413,50.9875,-10.1828,5.53725,28.0944,31.5367,-16.7531,-7.21572,0.309023,-11.8685,3.34976,-20.1001,72.7075,1.43285,17.0806,-5.75201
9.43975,17.1776,-12.5416,-5.1367,-0.0248211,-2.1206,6.65595,-0.79823,2.05354,50.5462,-9.19986,5.77049,28.2293,31.2756,-17.43,-7.09642,1.30788,-12.9498,3.4375,-20.0542,72.7551,0.750091,16.7418,-5.06734
9.43774,17.1722,-12.3912,-5.01122,-0.432288,-2.26793,6.54652,-0.658341,2.3401,49.8683,-8.66243,5.74909,28.4649,31.1036,-18.085,-6.70016,2.80185,-14.491,3.35068,-19.8933,72.7941,-0.217516,16.1235,-5.96414
9.43835,17.1713,-12.2411,-4.83284,-0.869034,-2.29378,6.3398,-0.487694,2.57819,49.2663,-8.18725,5.60427,28.5202,30.9357,-18.5934,-6.17143,3.05802,-16.0117,3.18471,-19.9179,72.6211,-1.09616,15.3602,-8.01879
9.44497,17.1681,-12.0927,-4.74061,-1.30113,-2.55629,6.19656,-0.339393,3.08219,49.5159,-7.70928,5.23019,28.7946,30.9323,-18.9299,-5.5352,2.35446,-17.3645,3.00844,-19.6712,72.3107,-1.9043,14.4615,-8.11281
